,ENTRPRS,PRDUCT,REGIST_DT,STTEMNT_NO
7920,(주)한국신약,메시티3 과립,20150522,2004002001714
7921,(주)한국신약,메시티3 캅셀,20150522,2004002001715
7922,(주)바이오리듬,메이크슬림,20180416,2009002001435
7923,주식회사 노바렉스,메이크업다이어트,20150522,200400200081276
7924,주식회사한미양행,메이플트리 굿바디 다이어트 CLA,20150522,20040015083597
7925,(주)뉴트리바이오텍,메이플트리 알로에겔  푸룬맛,20150522,20070017035441
7926,(주)뉴트롬,메치리더,20150610,201500100023
7927,(주)뉴트롬,메치리더 II,20180628,2015001000246
7928,(주)서흥,메타 Q,20150522,20040020006802
7929,주식회사 아람,메타 비에스디,20150522,2011001701931
7930,(주)뉴트리바이오텍,메타 솔루션(Meta solution),20150522,20070017035169
7931,(주)에스트라,메타그린,20150522,2004001703196
7932,풀무원건강생활(주),메타그린,20150522,20040020001149
7933,풀무원건강생활(주),메타그린S,20150522,20040020001143
7934,풀무원건강생활(주),메타그린T,20150522,20040020001144
7935,메타볼랩(주),메타레드진 健,20150522,2007001501018
7936,메타볼랩(주),메타레드진 강(剛),20150522,200700150106
7937,메타볼랩(주),메타레드진 미 (美),20150522,2007001501022
7938,메타볼랩(주),메타레드진 수(壽),20150522,2007001501023
7939,(주)네이처텍,메타번,20150522,20040020004113
7940,조아제약(주),메타보리정,20150522,2004001601162
7941,(주)서흥,메타볼,20150522,20040020006683
7942,(주)뉴트리바이오텍,메타볼릭퓨어,20150522,2007001703547
7943,(주)알피바이오 제2공장,메타볼프리미엄,20160302,20040017079141
7944,(주)서흥,메타윈,20150522,20040020006664
7945,주식회사 노바렉스,메타윈 BF 더블액션,20150522,20040020008597
7946,주식회사 노바렉스,메타윈 DF 더블액션,20150522,20040020008563
7947,(주)서흥,메타윈CF더블액션,20150522,20040020006663
7948,코스맥스바이오(주),메타컨트롤,20170717,200400200022047
7949,(주)파미니티,메타케어,20181128,2013001700111
7950,풀무원건강생활(주),메타케어,20150522,20040020001154
7951,풀무원건강생활(주),메타케어 장용성,20150522,20040020001207
7952,(주)파미니티,메타큐(Q),20181122,2013001700110
7953,메타볼랩(주),메타클리어유산균,20150522,2007001501032
7954,메타볼랩(주),메타클리어진다이어트,20150522,2007001501033
7955,메타볼랩(주),메타클리어징크,20150522,2007001501034
7956,메타볼랩(주),메타클리어화이바,20150522,2007001501035
7957,메타볼랩(주),메타텐유산균,20150522,2007001501037
7958,풀무원건강생활(주),메타파이브(메타5),20170125,20040020001287
7959,(주)한국씨엔에스팜,메타포알로에,20150522,200400200071277
7960,극동에치팜(주),메타포알로에,20150522,20040020068145
7961,(주)한국씨엔에스팜,메타포텐시,20160712,200400200071672
7962,풀무원건강생활(주),메타프로,20160718,20040020001282
7963,코스맥스바이오(주),메타프로젝트부스터,20150723,200400200021662
7964,풀무원건강생활(주),메타프로젝트액션,20150619,20040020001269
7965,주식회사 노바렉스,메타화이버,20150522,200400200081263
7966,네이처퓨어코리아(주),멘멀티비타민앤미네랄,20150522,2010001900449
7967,에프엔바이오(주),멘멀티비타민앤미네랄,20150522,20040020071205
7968,주식회사한미양행,멜론SOD,20150522,20040015083385
7969,에스케이내추럴팜(주),멜론마을 유산균,20150522,20040017106121
7970,주식회사한미양행,면역 & 다이어트,20160926,20040015083822
7971,(주)네추럴에프앤피,면역 엔 케이,20160222,20040020014919
7972,(주)비오팜,면역& 베타글루칸 프리미엄,20160304,20040017021569
7973,(주)아리바이오,면역&다이어트,20180205,20110020099102
7974,(주)뉴트리바이오텍,면역건강 홍삼과 유산균,20151022,20070017035745
7975,태웅식품(주),면역고려홍삼,20150522,20040020003166
7976,(주)바이오리더스,면역기능 증진에 도움을 줄 수 있는 폴리감마글루탐산,20150522,200800200118
7977,고려은단(주),"면역기능에 필요한 고려은단 아연, 비타민C1000",20150522,2005001704292
7978,네이처퓨어코리아(주),면역기능에 필요한 아연,20150522,20100019004364
7979,네이처퓨어코리아(주),면역기능에 필요한 한빛아연,20150522,2010001900467
7980,(주)바이오 로제트,면역기능에필요한아연,20181031,20040017015185
7981,(주)유유헬스케어,면역기능증진에도움을줄수있는효모베타글루칸,20170630,20040015107740
7982,일양약품(주),면역력 증진에 도움을 줄 수 있는 어린이튼튼 홍삼면역젤리,20171226,20040017068182
7983,주식회사한미양행,면역력을 증진시키는 엔케이캡슐,20150522,20040015083484
7984,(주)비오팜,면역밸런스,20160919,20040017021609
7985,엠에스바이오텍(주),면역부스터,20170330,20040020020533
7986,고려은단 헬스케어(주),면역비타민,20160621,201600060057
7987,코스맥스바이오(주),면역시크릿상황버섯100,20171020,200400200022081
7988,(주)알피바이오 제2공장,면역애(愛)홍삼수(秀),20150731,20040017079136
7989,한국바이오팜(주),면역앤리버,20180319,20040020046534
7990,(주)뉴트리바이오텍,면역앤베리굿 엘더베리맛,20171213,200700170351054
7991,(주)에이치엘사이언스,면역앤상황,20171220,2004001706136
7992,(주)뉴트리바이오텍,면역엔,20160712,20070017035824
7993,콜마비앤에이치(주)푸디팜사업부문,면역엔 클로렐라,20170904,200600200031166
7994,네이처퓨어코리아(주),면역엔 홍삼,20180124,20100019004747
7995,주)팜크로스,면역엔&닥터웰뮨 프리미엄,20150522,20040015110537
7996,(주)비오팜,면역엔글루칸,20170313,20040017021671
7997,(주)서흥,면역엔글루칸,20150522,20040020006983
7998,(주)서흥,면역엔웰뮨,20161222,200400200061178
7999,대동고려삼(주),면역엔홍삼정,20171213,20040020031228
8000,(주)생명과학,면역영양라이젠,20150522,20040020038123
8001,코스맥스바이오(주),면역영양밸런스,20150522,200400200021272
8002,(주)한국씨엔에스팜,면역이골드캡슐,20150522,200400200071181
8003,조아제약(주),면역칸,20180912,2004001601170
8004,풀무원건강생활(주),면역탄탄,20150522,20040020001263
8005,(주)네이처텍,면역탄탄 키즈 알포 포도맛,20150522,20040020004155
8006,경북과학대학식품공장,면역탄탄 키즈알포 하루치,20150605,2004001800571
8007,(주)비오팜,면역튼튼,20171018,20040017021727
8008,(주)서흥,면역튼튼,20150522,200400200061041
8009,콜마비앤에이치(주)푸디팜사업부문,면역튼튼홍삼젤리,20170612,200600200031133
8010,(주)뉴트리바이오텍,면역홍삼비타민C,20181005,200700170351174
8011,(주)한국씨엔에스팜,멸어추출칼슘,20150522,20040020007531
8012,(주)한국씨엔에스팜,멸치칼슘골드,20150522,20040020007532
8013,동서바이오팜(주),명문프로폴리스,20150522,20040017025196
8014,(주)서흥,명문프로폴리스,20150522,20040020006457
8015,(주)서흥,명심오메가케어,20150522,20040020006670
8016,콜마비앤에이치(주)푸디팜사업부문,명인 6년근 홍삼정,20170504,200600200031111
8017,극동에치팜(주),명인MSM골드,20151204,20040020068340
8018,메타볼랩(주),명작(名作) 발효홍삼정,20150522,2007001501039
8019,농업회사법인(주)동서웰빙,명작고려홍삼정,20160825,2010001800223
8020,(주)에스트라,명작수(秀),20150522,20040017031121
8021,고려홍삼원(주),명작애 홍삼365,20161006,2004001705569
8022,고려홍삼원(주),명작애 홍삼3그램(수출용),20160902,2004001705567
8023,고려홍삼원(주),명작애 홍삼판타스틱,20161006,2004001705568
8024,고려홍삼원(주),명작애 홍삼판타스틱(수출용),20160830,2004001705566
8025,농업회사법인(주)동서웰빙,명작홍삼정,20160525,2010001800220
8026,바산 고려홍삼(주),명장진생골드,20150522,2004001706644
8027,바산 고려홍삼(주),명장진생원,20150522,2004001706643
8028,극동에치팜(주),명품 닥터나토키나제 골드,20170517,20040020068475
8029,메타볼랩(주),명품 메타레드진 정(精),20150522,2007001501041
8030,(주)두루원,명품 스피루리나,20150522,20040020010171
8031,극동에치팜 주식회사 2공장,명품 아르겔 프리미엄,20171117,201728801937
8032,메타볼랩(주),명품 초월홍삼정,20180709,2007001501045
8033,이앤에스(주),명품 쾌변큐 플러스,20150522,2012001700214
8034,한국생약영농조합법인,명품 홍삼蔘,20170324,2004002005937
8035,(주)두루원,명품MSM,20160401,20040020010209
8036,(주)더존피에이치씨,명품고려홍삼농축액,20180628,20040017039471
8037,주식회사 한국삼,명품고려홍삼농축액1,20150522,200900200794
8038,(주)두루원,명품멀티미네랄마그네슘&아연,20150522,20040020010184
8039,코스맥스바이오(주),명품수(秀),20150522,200400200021353
8040,드림바이오(주),명품장쾌한,20170831,201600039669
8041,(주)하티,명품진(珍)홍삼정,20150522,201100150714
8042,드림바이오(주),명품진홍삼골드,20170823,201600039668
8043,(주)허브큐어,명품쾌변큐플러스,20151223,20040015162101
8044,푸른바이오에스,명품쾌변큐플러스,20160627,201500061192
8045,(주)두루원,명품프로폴리스골드,20150522,20040020010160
8046,(주)두루원,명품프로폴리스골드플러스,20151113,20040020010207
8047,(주)두루원,명품프로폴리스액골드,20150522,20040020010170
8048,주식회사 케이지이,명품홍삼 N 리미티드,20150629,2004002000976
8049,주식회사 케이지이,명품홍삼정에프,20150626,2004002000975
8050,(주)두루원,명품화이버슬림,20170825,20040020010229
8051,(주)한국씨엔에스팜,명현수,20150522,200400200071494
8052,코스맥스바이오(주),모나비밀크씨슬,20150522,200400200021075
8053,(주)뉴트리바이오텍,모나코사놀,20180405,200700170351112
8054,(주)뉴트리바이오텍,모나코사놀-12,20181004,200700170351172
8055,삼성제약(주),모노플러스,20180702,2017282014932
8056,한국네츄럴팜,모니카 엠에스엠,20150522,2011001802427
8057,극동에치팜(주),모니카 프로바이오틱스,20150522,20040020068214
8058,주식회사 바이오에비뉴,모닝 간건강 밀크씨슬,20170420,20040017016291
8059,(주)한국씨엔에스팜,모닝 간건강 밀크씨슬,20161007,200400200071708
8060,코스맥스바이오(주),모닝 화이버,20150522,200400200021113
8061,주식회사한미양행,모닝07,20150522,20040015083716
8062,인성제약(주),모닝골드,20150522,20040020019160
8063,주식회사 토모,모닝밸런스,20170914,2004001704674
8064,에스케이내추럴팜(주),모닝스마일세븐데이즈플러스,20150522,20040017106125
8065,(재)전남생물산업진흥원 식품산업연구센터,모닝슬림,20160511,2007001901814
8066,(주)양생당,모닝업,20150522,2004002004324
8067,동아제약(주)달성공장,모닝케어플러스,20150522,200500180031
8068,(주)네이처텍,모닝쿨 에프(F),20150522,20040020004164
8069,(주)유유헬스케어,모닝큐다이어트식이섬유,20150522,20040015107496
8070,(주)유유헬스케어,모닝큐화이버27,20150522,20040015107501
8071,동서바이오팜(주),모닝팡,20180724,20040017025470
8072,안국건강(주),모닝프리,20150522,2012001511117
8073,콜마비앤에이치(주)푸디팜사업부문,모닝프리 하루유산균,20150522,20060020003713
8074,(주)네이처텍,모닝프리 하루쾌변,20161006,20040020004211
8075,대동고려삼(주),모닝홍삼정,20150522,2004002003181
8076,(주)한국신약,모델아이,20170510,2004002001774
8077,(주)한국씨엔에스팜,모두엠에스엠(MODUMSM),20180831,200400200072017
8078,주식회사한미양행,모드본(本)MSM100순식물성,20170602,20040015083896
8079,주식회사 노바렉스,모디모,20150522,20040020008449
8080,주식회사 노바렉스,모로커트,20180801,200400200081877
8081,(주)채움엔비티,모리아알지Ⅲ,20150522,2004002007037
8082,(주)휴비스트제약,모메더함,20181015,201800122962
8083,(주)스마트세이프존,모메존고분자수용성키토산,20150522,2004001702336
8084,조아제약(주),모모칸 헬스,20181008,2004001601172
8085,(주)비오팜,모셀업징크,20171026,20040017021734
8086,(주)네추럴에프앤피,모션시크릿,20150522,20040020014845
8087,(주)뉴트리바이오텍,모아락엔테릭,20150522,20070017035468
8088,(주)뉴트리바이오텍,모아락콘스티,20180608,200700170351137
8089,(주)한국씨엔에스팜,모아벨골드 셀렌건조효모,20150522,200400200071254
8090,(주)에이.비.아이,모아철,20150522,200400190414
8091,(주)에이.비.아이,모아철 캡슐,20150522,200400190412
8092,(주)에이.비.아이,모아철 플러스,20180426,200400190416
8093,(주)에이.비.아이,모아폴,20150522,200400190415
8094,(주)뉴트리바이오텍,모정(母情) 딸기맛,20150522,20070017035178
8095,(주)뉴트리바이오텍,모정(母情) 초코맛,20150522,20070017035179
8096,네이처퓨어코리아(주),모타줌,20180719,20100019004806
8097,네이처퓨어코리아(주),몬스터,20160105,20100019004503
8098,콜마비앤에이치(주)푸디팜사업부문,몬스터다이어트잇클린 레몬맛,20160613,20060020003964
8099,콜마비앤에이치(주)푸디팜사업부문,몬스터다이어트잇클린키토산,20160718,20060020003983
8100,(주)바이오 로제트,몬스핏,20180411,20040017015161
8101,콜마비앤에이치(주)푸디팜사업부문,못생김지우개 다이어트젤리,20181019,200600200031404
8102,(주)메디오젠,몽크 키즈유산균,20180416,20040020029238
8103,(주)메디오젠 충주공장,몽크키즈유산균,20180802,2018001217425
8104,(주)신바이오,묘삼방 기삼(전량 수출용),20170608,201500060055
8105,태웅식품(주),무기질S,20150522,2004002000338
8106,주식회사 토모,무드셀라969 비타민C 플러스 톡,20181011,2004001704684
8107,주식회사 바이오에비뉴,무르벤,20160408,20040017016277
8108,주식회사 바이오에비뉴,무르벤정,20160408,20040017016276
8109,(주)뉴트리바이오텍,무르핀,20150522,20070017035376
8110,(주)서흥,무르핀,20160318,200400200061140
